# num_models=20  M=4096  num_seqs=4277
seq_filename,seq_class_name,correct,rank,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20
data/sequences/M4096/I2/03412.seq,I2,*,1,I2,G2,I,P,I3,H,C,E,D,A,I4,G,Bm,F,C1,Bd,M,B,E1,Bu
data/sequences/M4096/I2/03413.seq,I2,*,1,I2,G2,I,P,H,I3,C,E,D,C1,I4,A,Bm,F,G,M,B,E1,Bu,Bd
data/sequences/M4096/I2/03416.seq,I2,*,1,I2,I,G2,I3,P,H,I4,D,C1,M,C,Bm,E,G,A,Bd,F,E1,Bu,B
data/sequences/M4096/I2/03417.seq,I2,*,1,I2,I,G2,P,H,C1,I3,C,D,E,F,Bm,I4,G,A,M,Bd,E1,Bu,B
data/sequences/M4096/I2/03418.seq,I2,*,1,I2,I,P,G2,I3,C,H,D,I4,Bm,E,A,C1,F,M,G,Bd,E1,Bu,B
data/sequences/M4096/I2/03419.seq,I2,*,1,I2,G2,P,I,H,I3,C,C1,Bm,D,E,I4,Bd,G,M,F,A,E1,Bu,B
data/sequences/M4096/I2/03420.seq,I2,*,1,I2,I,G2,P,C,H,I3,D,E,C1,A,F,I4,M,Bm,G,Bd,E1,Bu,B
data/sequences/M4096/I2/03421.seq,I2,*,1,I2,P,I3,I,H,G2,I4,C,D,A,E,Bm,M,F,Bd,G,C1,E1,Bu,B
data/sequences/M4096/I2/03422.seq,I2,*,1,I2,P,I3,H,I,G2,I4,C,D,A,E,Bm,M,Bd,F,G,C1,E1,Bu,B
data/sequences/M4096/I2/03423.seq,I2,*,1,I2,P,G2,I3,I,H,I4,C,D,C1,Bm,E,A,G,M,Bd,F,E1,Bu,B
data/sequences/M4096/I2/03542.seq,I2,*,1,I2,I,C,A,P,F,E,G2,Bm,I3,M,H,I4,D,G,C1,Bd,E1,Bu,B
data/sequences/M4096/I2/03544.seq,I2,*,1,I2,I,G2,P,C,E,F,D,H,M,A,I3,Bm,I4,G,E1,C1,Bd,Bu,B
data/sequences/M4096/I2/03545.seq,I2,*,1,I2,P,I3,I4,C,H,G2,E,Bm,I,D,F,M,A,G,C1,E1,Bd,Bu,B
data/sequences/M4096/I2/03546.seq,I2,*,1,I2,I,G2,A,F,P,E,I3,C,Bm,H,I4,D,M,C1,Bd,G,E1,Bu,B
data/sequences/M4096/I2/03549.seq,I2,*,1,I2,I,G2,P,C,F,H,E,A,Bm,M,I3,I4,D,G,C1,Bd,E1,Bu,B
data/sequences/M4096/I2/03550.seq,I2,*,1,I2,C,E,G2,I,P,F,A,H,D,Bm,I3,I4,M,G,C1,E1,Bd,Bu,B
data/sequences/M4096/I2/03551.seq,I2,*,1,I2,I,G2,C,P,F,E,A,D,Bm,I3,H,G,M,I4,E1,C1,Bd,Bu,B
data/sequences/M4096/I2/03552.seq,I2,*,1,I2,I,G2,P,F,I3,C,E,A,Bm,D,H,I4,G,M,C1,Bd,E1,Bu,B
data/sequences/M4096/I2/03553.seq,I2,*,1,I2,G2,I,C,P,M,H,I3,D,A,Bm,E,C1,F,I4,G,E1,Bd,Bu,B
data/sequences/M4096/I2/03709.seq,I2,*,1,I2,C,E,G2,I,F,Bm,A,P,D,M,I4,G,I3,H,E1,C1,Bd,Bu,B
data/sequences/M4096/I2/03710.seq,I2,*,1,I2,C,P,G2,E,Bm,F,I,H,I3,I4,D,A,G,M,Bd,C1,E1,Bu,B
data/sequences/M4096/I2/03711.seq,I2,*,1,I2,F,I3,C,I,P,I4,H,Bm,A,E,M,G2,D,G,E1,Bd,C1,Bu,B
data/sequences/M4096/I2/03713.seq,I2,*,1,I2,I3,Bm,I,P,I4,E,F,M,C,G2,D,A,H,E1,G,Bd,C1,Bu,B
data/sequences/M4096/I2/03715.seq,I2,*,1,I2,P,Bm,I,C,I3,E,D,I4,F,M,G2,H,E1,A,G,C1,Bd,Bu,B
data/sequences/M4096/I2/03716.seq,I2,*,1,I2,Bm,E,G2,I,P,D,C,I3,F,H,I4,M,A,E1,G,C1,Bd,Bu,B
data/sequences/M4096/I2/03717.seq,I2,*,1,I2,Bm,I3,E,I4,I,F,P,C,M,D,H,A,G2,C1,E1,Bd,G,Bu,B
data/sequences/M4096/I2/03720.seq,I2,*,1,I2,I3,I4,Bm,P,I,H,Bd,A,C,E,D,M,F,G2,G,C1,E1,B,Bu
data/sequences/M4096/I2/03721.seq,I2,*,1,I2,I4,Bm,I3,I,P,A,F,E,H,E1,C,M,D,G2,G,Bd,C1,B,Bu
data/sequences/M4096/I2/03723.seq,I2,*,1,I2,I,Bm,I3,I4,C,E,D,F,A,P,H,G2,E1,M,G,C1,Bd,B,Bu
data/sequences/M4096/I2/03724.seq,I2,*,1,I2,P,H,C,I4,I3,F,G2,I,E,Bm,A,D,M,E1,Bd,G,C1,B,Bu
data/sequences/M4096/I2/03726.seq,I2,*,1,I2,P,Bm,F,C,I3,A,H,I,I4,M,E,G2,D,G,E1,Bd,C1,Bu,B
data/sequences/M4096/I2/03727.seq,I2,*,1,I2,I3,I,I4,Bm,E,C,P,G2,A,F,D,M,H,E1,G,Bd,C1,B,Bu
data/sequences/M4096/I2/03728.seq,I2,*,1,I2,P,F,Bm,I,E,C,G2,I3,A,D,H,M,I4,E1,C1,G,Bd,B,Bu
data/sequences/M4096/I2/03729.seq,I2,*,1,I2,P,I3,I4,Bm,I,E,C,H,D,F,A,G2,M,G,E1,Bd,C1,B,Bu
data/sequences/M4096/I2/03730.seq,I2,*,1,I2,I3,Bm,I4,P,I,Bd,E,H,F,C,G2,D,A,M,G,C1,E1,B,Bu
data/sequences/M4096/I2/03731.seq,I2,*,1,I2,I3,Bm,I4,I,E,C,D,P,Bd,A,G2,M,F,H,G,C1,E1,Bu,B
data/sequences/M4096/I2/03732.seq,I2,*,1,I2,I,I3,I4,Bm,P,E,F,C,M,D,G,G2,H,A,E1,Bd,C1,B,Bu
data/sequences/M4096/I2/03859.seq,I2,*,1,I2,I,E,C,F,G2,A,P,Bm,D,G,I3,H,I4,M,C1,B,E1,Bd,Bu
data/sequences/M4096/I2/03860.seq,I2,*,1,I2,I,G2,E,F,C,A,Bm,P,D,I3,H,G,I4,M,C1,E1,Bd,Bu,B
data/sequences/M4096/I2/03863.seq,I2,*,1,I2,E,F,C,G2,I,Bm,A,D,P,I3,H,G,I4,E1,M,C1,B,Bd,Bu
data/sequences/M4096/I2/03864.seq,I2,*,1,I2,C,Bm,F,I4,D,E,A,I3,I,M,P,G2,G,H,C1,Bd,B,E1,Bu
data/sequences/M4096/I2/03867.seq,I2,*,1,I2,Bm,E,C,F,I,P,D,I3,G2,H,I4,G,A,B,M,E1,Bd,C1,Bu
data/sequences/M4096/I2/03868.seq,I2,*,1,I2,E,Bm,P,I,F,G2,D,G,I3,C,I4,H,A,E1,M,C1,Bd,B,Bu
data/sequences/M4096/I2/03869.seq,I2,*,1,I2,Bm,I3,I,I4,E,H,P,A,C,F,G2,D,M,G,Bd,E1,C1,B,Bu
data/sequences/M4096/I2/03870.seq,I2,*,1,I2,Bm,E,I3,I,C,F,D,G,I4,A,P,G2,M,B,Bd,E1,H,C1,Bu
data/sequences/M4096/I2/03871.seq,I2,*,1,I2,Bm,C,H,F,P,E,D,I,I3,I4,A,M,G2,G,B,C1,Bd,E1,Bu
data/sequences/M4096/I2/03873.seq,I2,*,1,I2,I,I3,Bm,C,P,D,I4,F,E,H,G,M,A,G2,B,E1,C1,Bd,Bu
data/sequences/M4096/I2/03875.seq,I2,*,1,I2,Bm,C,I,E,D,A,H,I4,I3,P,G2,F,G,M,C1,Bd,B,E1,Bu
data/sequences/M4096/I2/03879.seq,I2,*,1,I2,I3,I,Bm,E,F,C,I4,A,D,P,M,G2,H,G,E1,C1,Bd,Bu,B
data/sequences/M4096/I2/03880.seq,I2,*,1,I2,I3,Bm,I,C,E,I4,A,D,H,F,P,G,G2,M,B,Bd,E1,C1,Bu
data/sequences/M4096/I2/03881.seq,I2,*,1,I2,C,A,G2,P,Bm,I,F,E,M,D,G,I4,I3,H,E1,C1,B,Bu,Bd
data/sequences/M4096/I2/03882.seq,I2,*,1,I2,I,Bm,E,F,C,G2,A,D,P,I3,H,I4,M,G,C1,E1,B,Bd,Bu
data/sequences/M4096/I2/03883.seq,I2,*,1,I2,Bm,F,E,I4,H,I3,C,P,M,A,I,G,G2,D,E1,Bd,C1,B,Bu
data/sequences/M4096/I2/03884.seq,I2,*,1,I2,I3,Bm,P,C,I,A,E,F,I4,H,G2,M,D,G,E1,Bd,C1,B,Bu
data/sequences/M4096/I2/03885.seq,I2,*,1,I2,C,I3,G2,Bm,I,P,A,D,H,E,G,M,I4,F,E1,Bd,C1,B,Bu
data/sequences/M4096/I2/03889.seq,I2,*,1,I2,I,Bm,A,I3,C,P,F,E,I4,H,G2,G,D,M,Bd,E1,C1,B,Bu
data/sequences/M4096/I2/04071.seq,I2,*,1,I2,C,E,A,F,G2,I,P,Bm,D,I4,E1,G,I3,H,C1,M,B,Bd,Bu
data/sequences/M4096/I2/04072.seq,I2,*,1,I2,C,F,Bm,E,P,I,G2,A,G,D,I3,I4,H,E1,M,C1,B,Bd,Bu
data/sequences/M4096/I2/04073.seq,I2,*,1,I2,F,E,I,Bm,C,A,D,P,G2,I3,G,I4,M,E1,H,C1,B,Bu,Bd
data/sequences/M4096/I2/04074.seq,I2,*,1,I2,F,I,Bm,C,P,E,A,G2,M,I3,G,H,D,I4,E1,C1,B,Bd,Bu
data/sequences/M4096/I2/04076.seq,I2,*,1,I2,F,E,P,C,A,D,Bm,I3,G2,I,I4,E1,G,H,M,C1,B,Bu,Bd
data/sequences/M4096/I2/04077.seq,I2,*,1,I2,I,P,Bm,E,F,A,G2,C,D,G,M,E1,I3,H,B,C1,I4,Bd,Bu
data/sequences/M4096/I2/04079.seq,I2,*,1,I2,P,C,E,G2,Bm,F,I4,I,H,G,I3,A,D,M,E1,C1,Bd,B,Bu
data/sequences/M4096/I2/04082.seq,I2,*,1,I2,I,E,I3,Bm,C,F,D,G2,I4,P,A,H,E1,C1,M,G,Bd,B,Bu
data/sequences/M4096/I2/04083.seq,I2,*,1,I2,F,E,I,D,A,P,C,Bm,G2,H,I3,I4,G,M,C1,E1,B,Bd,Bu
data/sequences/M4096/I2/04084.seq,I2,*,1,I2,G2,E,F,C,P,I,Bm,I4,A,D,H,I3,M,G,E1,C1,B,Bd,Bu
data/sequences/M4096/I2/04086.seq,I2,*,1,I2,E,Bm,C,F,I,I4,A,G,D,I3,H,G2,P,M,C1,E1,B,Bu,Bd
data/sequences/M4096/I2/04087.seq,I2,*,1,I2,E,Bm,C,P,I,G2,A,F,I3,I4,G,M,H,D,E1,C1,Bd,B,Bu
data/sequences/M4096/I2/04088.seq,I2,*,1,I2,C,E,I4,F,G2,D,P,Bm,A,H,I,M,I3,G,E1,C1,Bu,Bd,B
data/sequences/M4096/I2/04089.seq,I2,*,1,I2,I3,Bm,P,C,I4,E,F,G2,H,D,I,M,A,G,C1,E1,Bd,B,Bu
data/sequences/M4096/I2/04090.seq,I2,*,1,I2,P,C,E,G2,I3,I,Bm,M,F,H,A,I4,G,D,E1,C1,B,Bd,Bu
data/sequences/M4096/I2/04091.seq,I2,*,1,I2,C,F,I3,P,Bm,E,I,M,G2,D,I4,A,G,H,C1,E1,Bd,B,Bu
data/sequences/M4096/I2/04095.seq,I2,*,1,I2,E,A,F,C,D,G,I,Bm,P,I3,G2,I4,H,C1,M,E1,B,Bu,Bd
data/sequences/M4096/I2/04096.seq,I2,*,1,I2,Bm,I3,F,C,E,I4,P,G,I,G2,A,H,D,B,E1,M,C1,Bd,Bu
data/sequences/M4096/I2/04099.seq,I2,*,1,I2,Bm,P,C,I3,E,I,A,F,H,I4,D,G2,G,M,B,C1,E1,Bd,Bu
data/sequences/M4096/I2/04102.seq,I2,*,1,I2,C,P,E,F,D,G2,Bm,I,H,A,I4,I3,M,G,E1,B,C1,Bd,Bu
data/sequences/M4096/I2/04103.seq,I2,*,1,I2,I4,P,Bm,I3,G,C,E,F,M,I,H,G2,A,D,C1,B,E1,Bd,Bu
data/sequences/M4096/I2/04104.seq,I2,*,1,I2,I3,Bm,I,I4,P,A,H,C,F,E,M,Bd,G2,D,G,C1,Bu,B,E1
data/sequences/M4096/I2/04105.seq,I2,*,1,I2,Bm,I3,F,I,I4,C,A,P,D,E,G2,H,G,M,Bd,C1,E1,B,Bu
data/sequences/M4096/I2/04194.seq,I2,*,1,I2,E,A,I,G2,C,F,P,D,Bm,I3,M,G,E1,I4,C1,H,Bu,B,Bd
data/sequences/M4096/I2/04195.seq,I2,*,1,I2,I,E,Bm,C,A,P,G2,F,I4,I3,H,D,Bd,M,G,C1,Bu,E1,B
data/sequences/M4096/I2/04196.seq,I2,*,1,I2,Bm,I,C,A,G2,E,P,F,I3,I4,D,G,B,M,Bd,H,Bu,E1,C1
data/sequences/M4096/I2/04200.seq,I2,*,1,I2,I,E,A,I3,G2,P,I4,F,C,Bm,M,D,G,Bd,E1,Bu,H,C1,B
data/sequences/M4096/I2/04201.seq,I2,*,1,I2,I,Bm,E,Bd,G2,I3,A,P,I4,C,F,G,M,Bu,D,E1,H,B,C1
data/sequences/M4096/I2/04204.seq,I2,*,1,I2,G2,E,A,C,Bm,D,P,I,F,M,G,I3,H,I4,E1,Bd,Bu,B,C1
data/sequences/M4096/I2/04205.seq,I2,*,1,I2,C,I,E,F,A,G2,I4,Bm,P,I3,D,E1,C1,M,Bd,Bu,G,H,B
data/sequences/M4096/I2/04206.seq,I2,*,1,I2,I,A,G2,E,C,I3,I4,Bm,P,Bd,F,E1,D,M,Bu,G,H,C1,B
data/sequences/M4096/I2/04208.seq,I2,*,1,I2,G2,I,E,A,Bm,P,C,I3,F,I4,D,E1,M,C1,Bd,Bu,G,H,B
data/sequences/M4096/I2/04209.seq,I2,*,1,I2,I,I3,Bm,I4,E,G2,P,C,Bd,F,A,D,E1,M,Bu,G,C1,H,B
data/sequences/M4096/I2/04210.seq,I2,*,1,I2,I3,I,I4,P,A,Bm,G2,Bd,E,Bu,E1,G,D,C,F,M,C1,H,B
data/sequences/M4096/I2/04211.seq,I2,*,1,I2,I3,I,I4,Bm,E,A,Bd,G,P,G2,C,D,H,Bu,M,F,C1,E1,B
data/sequences/M4096/I2/04212.seq,I2,*,1,I2,I,I3,A,P,E,Bm,G2,I4,C,F,M,D,Bd,Bu,C1,E1,H,G,B
data/sequences/M4096/I2/04215.seq,I2,*,1,I2,I,I3,I4,Bm,Bd,E,F,C,A,P,D,Bu,G,G2,B,E1,M,C1,H
data/sequences/M4096/I2/04216.seq,I2,*,1,I2,I,P,C,E,F,I4,G2,Bm,D,I3,A,M,E1,C1,Bu,Bd,G,B,H
data/sequences/M4096/I2/04217.seq,I2,*,1,I2,I,C,I3,Bm,E,F,P,E1,A,G2,I4,D,H,Bd,M,G,B,Bu,C1
data/sequences/M4096/I2/04218.seq,I2,*,1,I2,C,I3,Bm,A,P,E,I4,M,F,D,I,G2,Bd,C1,G,H,E1,Bu,B
data/sequences/M4096/I2/04219.seq,I2,*,1,I2,I,I3,G2,F,P,Bm,I4,E,C,A,E1,M,C1,G,D,Bd,H,Bu,B
data/sequences/M4096/I2/04220.seq,I2,*,1,I2,I3,I,I4,P,A,Bm,E,C,F,D,G2,C1,E1,Bd,M,H,G,Bu,B
data/sequences/M4096/I2/04221.seq,I2,*,1,I2,I,P,I4,I3,Bm,M,E,A,G2,F,C,D,Bd,E1,Bu,C1,G,H,B
data/sequences/M4096/I2/04222.seq,I2,*,1,I2,I,I3,P,I4,Bm,Bd,E,A,C,G2,F,Bu,D,M,G,E1,C1,H,B
data/sequences/M4096/I2/04223.seq,I2,*,1,I2,I,A,I4,C,Bm,E,D,F,G2,P,I3,H,M,C1,E1,G,Bu,Bd,B
data/sequences/M4096/I2/04226.seq,I2,*,1,I2,E,G2,I,P,C,I3,E1,A,D,F,Bm,I4,M,Bd,G,C1,H,Bu,B
data/sequences/M4096/I2/04227.seq,I2,*,1,I2,P,E,F,I,A,C,G2,E1,Bm,D,I3,Bd,M,I4,G,Bu,H,C1,B
data/sequences/M4096/I2/04228.seq,I2,*,1,I2,I,E,I3,P,F,G2,D,C,E1,A,Bd,Bm,I4,M,G,Bu,H,B,C1
data/sequences/M4096/I2/04230.seq,I2,*,1,I2,I,E,P,G2,C,F,A,D,Bm,I3,M,I4,E1,G,C1,H,Bu,Bd,B
data/sequences/M4096/I2/04231.seq,I2,*,1,I2,I3,P,E,Bm,I,C,I4,A,G2,D,F,E1,G,M,Bu,Bd,H,C1,B
data/sequences/M4096/I2/04233.seq,I2,*,1,I2,I3,I4,Bm,E,C,P,A,I,F,D,G2,C1,E1,M,Bu,G,Bd,H,B
data/sequences/M4096/I2/04234.seq,I2,*,1,I2,I,Bm,I3,A,I4,C,E,F,G2,Bd,D,E1,P,G,Bu,H,B,C1,M
data/sequences/M4096/I2/04235.seq,I2,*,1,I2,I3,I4,I,Bd,Bm,E,P,F,C,G,A,Bu,G2,E1,D,M,C1,H,B
data/sequences/M4096/I2/04346.seq,I2,*,1,I2,I,Bm,I3,I4,P,A,E,Bd,F,C,M,D,G2,C1,Bu,H,G,E1,B
data/sequences/M4096/I2/04347.seq,I2,*,1,I2,P,G2,I,I3,I4,E,Bm,C,F,A,Bu,D,G,C1,E1,M,Bd,H,B
data/sequences/M4096/I2/04348.seq,I2,*,1,I2,E,A,P,G2,F,I,C,Bm,I3,I4,D,C1,G,M,H,Bd,E1,B,Bu
data/sequences/M4096/I2/04349.seq,I2,*,1,I2,I,P,E,I3,C,Bm,G2,A,F,D,I4,H,M,G,Bd,E1,Bu,C1,B
data/sequences/M4096/I2/04350.seq,I2,*,1,I2,Bm,I3,I,A,G2,P,I4,C,G,E,H,D,Bu,F,M,Bd,C1,B,E1
data/sequences/M4096/I2/04352.seq,I2,*,1,I2,I,I3,Bm,I4,E,P,G2,A,C,F,G,D,Bu,M,Bd,C1,H,B,E1
data/sequences/M4096/I2/04353.seq,I2,*,1,I2,I,Bm,I3,C,I4,G2,P,F,A,E,M,G,D,H,Bu,C1,E1,Bd,B
data/sequences/M4096/I2/04354.seq,I2,*,1,I2,I,P,A,I3,Bm,G2,I4,E,C,G,F,H,M,D,C1,E1,Bu,Bd,B
data/sequences/M4096/I2/04355.seq,I2,*,1,I2,I3,I,I4,P,Bm,Bd,G2,A,C,E,M,G,F,D,H,Bu,C1,E1,B
data/sequences/M4096/I2/04357.seq,I2,*,1,I2,I,E,I3,A,G2,Bm,I4,P,F,C,D,M,Bd,H,G,E1,Bu,C1,B
data/sequences/M4096/I2/04358.seq,I2,*,1,I2,I,I3,A,Bm,G2,E,I4,P,Bd,F,D,C,G,M,C1,Bu,H,E1,B
data/sequences/M4096/I2/04479.seq,I2,*,1,I2,G2,I,E,C,F,A,P,Bm,G,D,M,I3,E1,C1,H,I4,Bd,B,Bu
data/sequences/M4096/I2/04480.seq,I2,*,1,I2,I,E,P,A,Bm,G2,G,F,I3,D,C,M,E1,I4,H,Bd,C1,Bu,B
data/sequences/M4096/I2/04481.seq,I2,*,1,I2,I,E,P,G2,C,M,F,Bm,A,I3,G,D,E1,I4,Bd,H,C1,Bu,B
data/sequences/M4096/I2/04482.seq,I2,*,1,I2,I,C,Bm,P,G2,A,I3,I4,E,F,D,G,M,C1,B,H,Bu,Bd,E1
data/sequences/M4096/I2/04483.seq,I2,*,1,I2,A,E,P,Bm,G2,I3,C,I,G,F,D,M,I4,E1,C1,H,Bd,B,Bu
data/sequences/M4096/I2/04484.seq,I2,*,1,I2,E,I,G2,P,G,A,F,C,Bm,M,D,I3,H,I4,E1,C1,Bd,B,Bu
data/sequences/M4096/I2/04487.seq,I2,*,1,I2,C,Bm,A,E,I3,F,G2,I,P,I4,D,M,G,E1,C1,H,B,Bd,Bu
data/sequences/M4096/I2/04488.seq,I2,*,1,I2,I,E,G2,A,C,Bm,P,F,M,I3,G,D,E1,H,I4,B,Bu,C1,Bd
data/sequences/M4096/I2/04489.seq,I2,*,1,I2,G2,E,Bm,I,A,C,P,I3,F,G,I4,M,D,H,C1,Bd,E1,Bu,B
data/sequences/M4096/I2/04492.seq,I2,*,1,I2,E,I,A,Bm,P,C,I3,F,G2,M,H,I4,G,D,Bd,E1,C1,Bu,B
data/sequences/M4096/I2/04493.seq,I2,*,1,I2,E,I,G2,A,C,Bm,I3,P,F,G,H,E1,D,M,I4,C1,Bd,B,Bu
data/sequences/M4096/I2/04494.seq,I2,*,1,I2,I,E,Bm,G2,G,I4,P,I3,M,F,A,D,C,Bd,H,E1,C1,Bu,B
data/sequences/M4096/I2/04495.seq,I2,*,1,I2,I,A,M,G2,E,C,Bm,F,H,P,I3,D,G,I4,C1,B,E1,Bu,Bd
data/sequences/M4096/I2/04498.seq,I2,*,1,I2,I,A,P,C,G2,M,E,Bm,G,F,I3,D,I4,H,Bd,C1,E1,Bu,B
data/sequences/M4096/I2/04499.seq,I2,*,1,I2,A,G2,I,C,E,M,F,G,I3,D,Bm,P,H,E1,I4,Bd,B,Bu,C1
data/sequences/M4096/I2/04500.seq,I2,*,1,I2,Bm,I3,I,I4,C,A,P,E,F,D,G,G2,H,M,Bd,Bu,C1,B,E1
data/sequences/M4096/I2/04501.seq,I2,*,1,I2,Bm,C,I3,I,P,I4,H,A,F,G2,E,D,G,C1,M,Bd,E1,Bu,B
data/sequences/M4096/I2/04503.seq,I2,*,1,I2,Bm,C,P,I,A,G,I3,I4,G2,E,M,H,F,D,B,Bd,C1,E1,Bu
data/sequences/M4096/I2/04504.seq,I2,*,1,I2,I3,Bm,I4,P,I,A,G,M,C,H,E,G2,F,D,C1,B,Bd,Bu,E1
data/sequences/M4096/I2/04505.seq,I2,*,1,I2,Bm,C,I3,A,P,G2,I,F,I4,H,D,E,G,C1,M,Bd,B,E1,Bu
data/sequences/M4096/I2/04618.seq,I2,*,1,I2,I4,Bm,P,I,E,C,D,I3,F,G,G2,A,C1,H,M,E1,Bd,B,Bu
data/sequences/M4096/I2/04619.seq,I2,*,1,I2,I,E,C,Bm,I3,G2,F,A,P,I4,G,D,H,Bd,M,C1,E1,B,Bu
data/sequences/M4096/I2/04620.seq,I2,*,1,I2,I,I3,Bm,E,C,A,P,G2,E1,I4,F,G,D,H,Bd,M,Bu,C1,B
data/sequences/M4096/I2/04621.seq,I2,*,1,I2,I3,I,C,Bm,E,A,P,F,I4,G2,G,D,H,M,Bd,E1,B,C1,Bu
data/sequences/M4096/I2/04622.seq,I2,*,1,I2,I,E,I3,Bm,P,G2,C,F,D,A,I4,G,H,M,C1,B,Bd,E1,Bu
data/sequences/M4096/I2/04625.seq,I2,*,1,I2,Bm,I3,I,C,A,I4,E,F,P,G,Bd,G2,D,C1,M,Bu,H,E1,B
data/sequences/M4096/I2/04626.seq,I2,*,1,I2,Bm,I3,F,G2,C,I,P,E,A,I4,H,G,D,C1,M,Bd,B,E1,Bu
data/sequences/M4096/I2/04628.seq,I2,*,1,I2,Bm,I3,P,I4,I,C,G2,A,E,F,B,G,D,H,Bd,C1,E1,M,Bu
data/sequences/M4096/I2/04629.seq,I2,*,1,I2,Bm,C,I3,G2,A,P,F,I,E,I4,D,H,C1,G,M,E1,Bd,B,Bu
data/sequences/M4096/I2/04630.seq,I2,*,1,I2,Bm,I4,I3,A,C,E,I,Bd,F,P,D,H,G2,C1,B,M,G,E1,Bu
data/sequences/M4096/I2/04631.seq,I2,*,1,I2,Bm,I3,I,E,P,C,F,I4,G2,G,A,H,D,C1,M,Bd,E1,B,Bu
data/sequences/M4096/I2/04632.seq,I2,*,1,I2,Bm,I4,I,F,I3,P,C,E,A,G2,G,H,D,C1,Bd,M,E1,Bu,B
data/sequences/M4096/I2/04635.seq,I2,*,1,I2,I3,I,E,I4,Bm,G,P,C,G2,A,D,F,H,E1,M,C1,Bd,B,Bu
data/sequences/M4096/I2/04636.seq,I2,*,1,I2,I,E,C,G2,Bm,H,P,A,I4,I3,F,G,D,M,C1,E1,Bd,B,Bu
data/sequences/M4096/I2/04637.seq,I2,*,1,I2,Bm,I,I3,I4,A,P,E,C,G2,F,G,H,Bd,D,E1,Bu,B,C1,M
data/sequences/M4096/I2/04638.seq,I2,*,1,I2,I,I3,Bm,C,E,G2,A,I4,P,F,G,H,M,D,C1,Bd,E1,Bu,B
data/sequences/M4096/I2/04639.seq,I2,*,1,I2,I,I3,Bm,I4,E,A,C,P,G2,F,H,C1,Bd,D,G,Bu,M,E1,B
data/sequences/M4096/I2/04763.seq,I2,*,1,I2,Bm,C,G2,A,E,I,F,P,I3,D,G,M,H,I4,C1,E1,Bd,B,Bu
data/sequences/M4096/I2/04764.seq,I2,*,1,I2,C,Bm,A,G2,F,E,I,I3,D,P,H,C1,M,I4,G,E1,B,Bu,Bd
data/sequences/M4096/I2/04765.seq,I2,*,1,I2,G2,C,I,E,A,Bm,I3,F,I4,G,P,D,E1,H,M,C1,Bd,B,Bu
data/sequences/M4096/I2/04766.seq,I2,*,1,I2,E,I,A,C,Bm,F,G2,M,P,D,H,G,I3,I4,E1,C1,Bu,Bd,B
data/sequences/M4096/I2/04767.seq,I2,*,1,I2,I,I3,G,P,Bm,E,I4,G2,A,C,H,F,D,E1,M,C1,Bu,Bd,B
data/sequences/M4096/I2/04768.seq,I2,!,2,I3,I2,A,Bm,I4,I,C,P,H,G,E,F,G2,D,C1,M,B,Bd,Bu,E1
data/sequences/M4096/I2/04885.seq,I2,*,1,I2,I,G2,F,E,C,A,P,Bm,I3,M,I4,D,H,E1,G,C1,Bd,B,Bu
data/sequences/M4096/I2/04886.seq,I2,*,1,I2,I,I3,P,G2,E,A,G,C,Bm,I4,F,D,M,C1,H,Bd,E1,Bu,B
data/sequences/M4096/I2/04887.seq,I2,*,1,I2,I,E,A,P,G2,Bm,I3,F,G,D,C,M,I4,C1,H,Bu,E1,Bd,B
data/sequences/M4096/I2/04888.seq,I2,*,1,I2,I3,I,P,Bm,I4,E,G2,A,G,C,D,F,H,M,Bd,C1,Bu,B,E1
data/sequences/M4096/I2/04890.seq,I2,*,1,I2,Bm,I,P,I3,E,G2,C,F,I4,A,Bd,G,H,M,D,B,Bu,C1,E1
data/sequences/M4096/I2/04891.seq,I2,*,1,I2,P,G2,Bm,E,I,A,C,I3,F,G,D,M,H,I4,B,C1,Bu,E1,Bd
data/sequences/M4096/I2/04895.seq,I2,*,1,I2,I,G2,E,C,F,A,Bm,P,I3,I4,M,D,G,H,C1,E1,Bd,Bu,B
data/sequences/M4096/I2/04897.seq,I2,*,1,I2,E,I,F,A,G2,C,P,Bm,I4,I3,G,D,M,H,Bu,C1,E1,Bd,B
data/sequences/M4096/I2/04898.seq,I2,*,1,I2,I,I4,I3,P,Bm,E,C,G,G2,A,H,D,Bd,M,C1,F,B,E1,Bu
data/sequences/M4096/I2/04900.seq,I2,*,1,I2,I,I4,I3,P,Bm,E,A,C,F,G,M,G2,H,Bd,D,Bu,C1,B,E1
data/sequences/M4096/I2/04901.seq,I2,*,1,I2,I3,I,Bm,G2,E,A,P,I4,C,F,H,M,Bd,D,G,Bu,E1,B,C1
data/sequences/M4096/I2/04902.seq,I2,*,1,I2,I3,I,I4,Bm,P,G2,E,A,G,C1,C,D,F,M,H,Bd,Bu,E1,B
data/sequences/M4096/I2/04903.seq,I2,*,1,I2,I3,Bm,I,C,E,A,P,I4,G2,F,G,M,H,D,E1,Bd,B,C1,Bu
data/sequences/M4096/I2/04904.seq,I2,*,1,I2,I,I3,I4,Bm,E,Bd,G2,A,F,P,H,C,G,M,D,C1,Bu,B,E1
data/sequences/M4096/I2/04905.seq,I2,*,1,I2,I3,I,I4,A,Bm,E,C,Bd,P,G2,F,D,G,M,H,Bu,E1,C1,B
